layer_from,node_from,layer_to,node_to,weight,type
NTI negative,durvillaea antarctica,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,sarcothalia,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,trematocarpus,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,ulva rigida,1,non-trophic -
NTI negative,durvillaea antarctica,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,balanus laevis,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,benthic_diatoms,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,gelidium rex,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,grateloupia,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,jhelius cirratus,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,nothogenia,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,parantheopsis,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,peysonella spp.,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,prionitis spp,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,sarcothalia,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,trematocarpus,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,ulva rigida,1,non-trophic -
NTI negative,ectocarpus silicosus,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,balanus laevis,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,benthic_diatoms,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,gelidium rex,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,grateloupia,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,jhelius cirratus,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,nothogenia,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,parantheopsis,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,peysonella spp.,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,prionitis spp,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,sarcothalia,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,trematocarpus,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,ulva rigida,1,non-trophic -
NTI negative,enteromorpha compressa,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,gelidium rex,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,gelidium rex,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,gelidium rex,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,gelidium rex,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,gelidium rex,NTI negative,balanus laevis,1,non-trophic -
NTI negative,gelidium rex,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,gelidium rex,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,gelidium rex,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,gelidium rex,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,gelidium rex,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,gelidium rex,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,gelidium rex,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,gelidium rex,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,gelidium rex,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,gelidium rex,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,gelidium rex,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,gelidium rex,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,gelidium rex,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,gelidium rex,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,gelidium rex,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,gelidium rex,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,gelidium rex,NTI negative,grateloupia,1,non-trophic -
NTI negative,gelidium rex,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,gelidium rex,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,gelidium rex,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,gelidium rex,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,gelidium rex,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,gelidium rex,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,gelidium rex,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,gelidium rex,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,gelidium rex,NTI negative,nothogenia,1,non-trophic -
NTI negative,gelidium rex,NTI negative,parantheopsis,1,non-trophic -
NTI negative,gelidium rex,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,gelidium rex,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,gelidium rex,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,gelidium rex,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,gelidium rex,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,gelidium rex,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,gelidium rex,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,gelidium rex,NTI negative,prionitis spp,1,non-trophic -
NTI negative,gelidium rex,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,gelidium rex,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,gelidium rex,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,gelidium rex,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,gelidium rex,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,gelidium rex,NTI negative,sarcothalia,1,non-trophic -
NTI negative,gelidium rex,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,gelidium rex,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,gelidium rex,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,gelidium rex,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,gelidium rex,NTI negative,trematocarpus,1,non-trophic -
NTI negative,gelidium rex,NTI negative,ulva rigida,1,non-trophic -
NTI negative,gelidium rex,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,balanus laevis,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,gelidium rex,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,grateloupia,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,nothogenia,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,parantheopsis,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,prionitis spp,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,gelidium spp.,NTI negative,rama novazelandensis,1,non-trophic -
