layer,attribute,value
569,location,"Altenstadt, Höchst, Hessen (Germany)"
569,longitude,8.933333
569,type,space
570,date,1994-07-10
570,directed,TRUE
570,latitude,50.26667
570,location,"Altenstadt, Höchst, Hessen (Germany)"
570,longitude,8.933333
570,type,time
571,date,1994-07-12
571,directed,TRUE
571,latitude,49.81667
571,location,"Kühkopf, Mordhecke I, Hessen (Germany)"
571,longitude,8.416667
571,type,space
572,date,1994-07-12
572,directed,TRUE
572,latitude,49.81667
572,location,"Kühkopf, Mordhecke I, Hessen (Germany)"
572,longitude,8.416667
572,type,time
573,date,1994-08-07
573,directed,TRUE
573,latitude,46.96667
573,location,"Maltatal II, Kärnten (Austria)"
573,longitude,13.466667
573,type,space
574,date,1994-08-07
574,directed,TRUE
574,latitude,46.96667
574,location,"Maltatal II, Kärnten (Austria)"
574,longitude,13.466667
574,type,time
575,date,1994-08-07
575,directed,TRUE
575,latitude,47.05
575,location,"Maltatal I, Kärnten (Austria)"
575,longitude,13.35
575,type,space
576,date,1994-08-07
576,directed,TRUE
576,latitude,47.05
576,location,"Maltatal I, Kärnten (Austria)"
576,longitude,13.35
576,type,time
577,date,1994-08-08
577,directed,TRUE
577,latitude,47.23333
577,location,"Obertauern I, Salzburg (Austria)"
577,longitude,13.516667
577,type,space
578,date,1994-08-08
578,directed,TRUE
578,latitude,47.23333
578,location,"Obertauern I, Salzburg (Austria)"
578,longitude,13.516667
578,type,time
579,date,1994-08-09
579,directed,TRUE
579,latitude,47.16667
579,location,"Preber See bei Tamsweg, Salzburg (Austria)"
579,longitude,13.833333
579,type,space
580,date,1994-08-09
580,directed,TRUE
580,latitude,47.16667
580,location,"Preber See bei Tamsweg, Salzburg (Austria)"
580,longitude,13.833333
580,type,time
581,date,1994-08-09
581,directed,TRUE
581,latitude,47.23333
581,location,"Obertauern I, Salzburg (Austria)"
581,longitude,13.516667
581,type,space
582,date,1994-08-09
582,directed,TRUE
582,latitude,47.23333
582,location,"Obertauern I, Salzburg (Austria)"
582,longitude,13.516667
582,type,time
583,date,1994-08-10
583,directed,TRUE
583,latitude,47.25
583,location,"Obertauern II, Salzburg (Austria)"
583,longitude,13.533333
583,type,space
584,date,1994-08-10
584,directed,TRUE
584,latitude,47.25
584,location,"Obertauern II, Salzburg (Austria)"
584,longitude,13.533333
584,type,time
585,date,1994-08-11
585,directed,TRUE
585,latitude,47.08333
585,location,"Murtal, Muhr, Salzburg (Austria)"
585,longitude,13.483333
585,type,space
586,date,1994-08-11
586,directed,TRUE
586,latitude,47.08333
586,location,"Murtal, Muhr, Salzburg (Austria)"
586,longitude,13.483333
586,type,time
587,date,1994-08-11
587,directed,TRUE
587,latitude,47.1
587,location,"Murtal, Muhr, Kraftwerk, Salzburg (Austria)"
587,longitude,13.466667
587,type,space
588,date,1994-08-11
588,directed,TRUE
588,latitude,47.1
588,location,"Murtal, Muhr, Kraftwerk, Salzburg (Austria)"
588,longitude,13.466667
588,type,time
589,date,1994-08-11
589,directed,TRUE
589,latitude,47.1
589,location,"Zederhaustal, Oberweißburg, Salzburg (Austria)"
589,longitude,13.583333
589,type,space
590,date,1994-08-11
590,directed,TRUE
590,latitude,47.1
590,location,"Zederhaustal, Oberweißburg, Salzburg (Austria)"
590,longitude,13.583333
590,type,time
591,date,1994-08-12
591,directed,TRUE
591,latitude,47.18333
591,location,"Tauernpaß, Tweng, Salzburg (Austria)"
591,longitude,13.583333
591,type,space
592,date,1994-08-12
592,directed,TRUE
592,latitude,47.18333
592,location,"Tauernpaß, Tweng, Salzburg (Austria)"
592,longitude,13.583333
592,type,time
593,date,1994-09-11
593,directed,TRUE
593,latitude,46.53333
593,location,"Obergoms, Oberwald, Wallis (Switzerland)"
593,longitude,8.333333
593,type,space
594,date,1994-09-11
594,directed,TRUE
594,latitude,46.53333
594,location,"Obergoms, Oberwald, Wallis (Switzerland)"
594,longitude,8.333333
594,type,time
595,date,1994-09-11
595,directed,TRUE
595,latitude,46.55
595,location,"Obergoms, Gletsch, Wallis (Switzerland)"
595,longitude,8.35
595,type,space
596,date,1994-09-11
596,directed,TRUE
596,latitude,46.55
596,location,"Obergoms, Gletsch, Wallis (Switzerland)"
596,longitude,8.35
596,type,time
597,date,1994-09-11
597,directed,TRUE
597,latitude,46.56667
597,location,"Grimselpaß, Grimselsee, Wallis (Switzerland)"
597,longitude,8.316667
597,type,space
598,date,1994-09-11
598,directed,TRUE
598,latitude,46.56667
598,location,"Grimselpaß, Grimselsee, Wallis (Switzerland)"
598,longitude,8.316667
598,type,time
599,date,1994-09-12
599,directed,TRUE
599,latitude,46.05
599,location,"Mattertal, Täsch, Wallis (Switzerland)"
599,longitude,7.766667
599,type,space
600,date,1994-09-12
600,directed,TRUE
600,latitude,46.05
600,location,"Mattertal, Täsch, Wallis (Switzerland)"
600,longitude,7.766667
600,type,time
601,date,1994-09-12
601,directed,TRUE
601,latitude,46.05
601,location,"Saastal, Mattmark, Wallis (Switzerland)"
601,longitude,7.95
601,type,space
602,date,1994-09-12
602,directed,TRUE
602,latitude,46.05
602,location,"Saastal, Mattmark, Wallis (Switzerland)"
602,longitude,7.95
602,type,time
603,date,1994-09-13
603,directed,TRUE
603,latitude,46.46667
603,location,"Nufenenpaß, Paßhöhe II, Tessin (Switzerland)"
603,longitude,8.366667
603,type,space
604,date,1994-09-13
604,directed,TRUE
604,latitude,46.46667
604,location,"Nufenenpaß, Paßhöhe II, Tessin (Switzerland)"
604,longitude,8.366667
604,type,time
605,date,1994-09-13
605,directed,TRUE
605,latitude,46.46667
605,location,"Nufenenpaß, Val de Bedretto I, Tessin (Switzerland)"
605,longitude,8.416667
605,type,space
606,date,1994-09-13
606,directed,TRUE
606,latitude,46.46667
606,location,"Nufenenpaß, Val de Bedretto I, Tessin (Switzerland)"
606,longitude,8.416667
606,type,time
607,date,1994-09-13
607,directed,TRUE
607,latitude,46.5
607,location,"Obergoms, Obergesteln, Wallis (Switzerland)"
607,longitude,8.316667
607,type,space
608,date,1994-09-13
608,directed,TRUE
608,latitude,46.5
608,location,"Obergoms, Obergesteln, Wallis (Switzerland)"
608,longitude,8.316667
608,type,time
609,date,1994-09-15
609,directed,TRUE
609,latitude,46.2
609,location,"Val Divedro, Domodossola, Piemont (Italy)"
609,longitude,8.216667
609,type,space
610,date,1994-09-15
610,directed,TRUE
610,latitude,46.2
610,location,"Val Divedro, Domodossola, Piemont (Italy)"
610,longitude,8.216667
610,type,time
611,date,1994-09-15
611,directed,TRUE
611,latitude,46.48333
611,location,"Nufenenpaß, Val de Bedretto II, Tessin (Switzerland)"
611,longitude,8.466667
611,type,space
612,date,1994-09-15
612,directed,TRUE
612,latitude,46.48333
612,location,"Nufenenpaß, Val de Bedretto II, Tessin (Switzerland)"
612,longitude,8.466667
612,type,time
613,date,1994-09-16
613,directed,TRUE
613,latitude,46.53333
613,location,"Obergoms, Oberwald, Wallis (Switzerland)"
613,longitude,8.333333
613,type,space
614,date,1994-09-16
614,directed,TRUE
614,latitude,46.53333
614,location,"Obergoms, Oberwald, Wallis (Switzerland)"
614,longitude,8.333333
614,type,time
615,date,1994-10-06
615,directed,TRUE
615,latitude,50.23333
615,location,"Taunus, Oberreiffenberg, Hessen (Germany)"
615,longitude,8.416667
615,type,space
616,date,1994-10-06
616,directed,TRUE
616,latitude,50.23333
616,location,"Taunus, Oberreiffenberg, Hessen (Germany)"
616,longitude,8.416667
616,type,time
617,date,1994-10-19
617,directed,TRUE
617,latitude,49.81667
617,location,"Kühkopf, Mordhecke I, Hessen (Germany)"
617,longitude,8.416667
617,type,space
618,date,1994-10-19
618,directed,TRUE
618,latitude,49.81667
618,location,"Kühkopf, Mordhecke I, Hessen (Germany)"
618,longitude,8.416667
618,type,time
619,date,1994-10-19
619,directed,TRUE
619,latitude,49.85
619,location,"Kühkopf, Mordhecke III, Hessen (Germany)"
619,longitude,8.383333
619,type,space
620,date,1994-10-19
620,directed,TRUE
620,latitude,49.85
620,location,"Kühkopf, Mordhecke III, Hessen (Germany)"
620,longitude,8.383333
620,type,time
621,date,1995-04-06
621,directed,TRUE
621,latitude,49.85
621,location,"Kühkopf, Mordhecke III, Hessen (Germany)"
621,longitude,8.383333
621,type,space
622,date,1995-04-06
622,directed,TRUE
622,latitude,49.85
622,location,"Kühkopf, Mordhecke III, Hessen (Germany)"
622,longitude,8.383333
622,type,time
623,date,1995-04-06
623,directed,TRUE
623,latitude,49.85
623,location,"Griesheim bei Darmstadt, Hessen (Germany)"
623,longitude,8.516667
623,type,space
624,date,1995-04-06
624,directed,TRUE
624,latitude,49.85
624,location,"Griesheim bei Darmstadt, Hessen (Germany)"
624,longitude,8.516667
624,type,time
625,date,1995-06-27
625,directed,TRUE
625,latitude,49.81667
625,location,"Kühkopf, Mordhecke I, Hessen (Germany)"
625,longitude,8.416667
625,type,space
626,date,1995-06-27
626,directed,TRUE
626,latitude,49.81667
626,location,"Kühkopf, Mordhecke I, Hessen (Germany)"
626,longitude,8.416667
626,type,time
627,date,1995-06-27
627,directed,TRUE
627,latitude,49.85
627,location,"Griesheim bei Darmstadt, Hessen (Germany)"
627,longitude,8.516667
627,type,space
628,date,1995-06-27
628,directed,TRUE
628,latitude,49.85
628,location,"Griesheim bei Darmstadt, Hessen (Germany)"
628,longitude,8.516667
628,type,time
629,date,1995-06-27
629,directed,TRUE
629,latitude,49.98333
629,location,"Mörfelden, Baggersee, Hessen (Germany)"
629,longitude,8.583333
629,type,space
630,date,1995-06-27
630,directed,TRUE
630,latitude,49.98333
630,location,"Mörfelden, Baggersee, Hessen (Germany)"
630,longitude,8.583333
630,type,time
631,date,1995-07-02
631,directed,TRUE
631,latitude,50.23333
631,location,"Limeshain, Rommelhausen, Hessen (Germany)"
631,longitude,8.966667
631,type,space
632,date,1995-07-02
632,directed,TRUE
632,latitude,50.23333
632,location,"Limeshain, Rommelhausen, Hessen (Germany)"
632,longitude,8.966667
632,type,time
633,date,1995-07-02
633,directed,TRUE
633,latitude,50.26667
633,location,"Altenstadt, Höchst, Hessen (Germany)"
633,longitude,8.933333
633,type,space
634,date,1995-07-02
634,directed,TRUE
634,latitude,50.26667
634,location,"Altenstadt, Höchst, Hessen (Germany)"
634,longitude,8.933333
634,type,time
635,date,1995-07-03
635,directed,TRUE
635,latitude,50.1
635,location,"Hanau, Steinheim, Hessen (Germany)"
635,longitude,8.9
635,type,space
636,date,1995-07-03
636,directed,TRUE
636,latitude,50.1
636,location,"Hanau, Steinheim, Hessen (Germany)"
636,longitude,8.9
636,type,time
637,date,1995-07-04
637,directed,TRUE
637,latitude,50.1
637,location,"Hanau, Steinheim, Hessen (Germany)"
637,longitude,8.9
637,type,space
638,date,1995-07-04
638,directed,TRUE
638,latitude,50.1
638,location,"Hanau, Steinheim, Hessen (Germany)"
638,longitude,8.9
638,type,time
639,date,1995-07-04
639,directed,TRUE
639,latitude,50.33333
639,location,"Ortenberg I, Hessen (Germany)"
639,longitude,9.033333
639,type,space
640,date,1995-07-04
640,directed,TRUE
640,latitude,50.33333
640,location,"Ortenberg I, Hessen (Germany)"
640,longitude,9.033333
640,type,time
641,date,1995-07-04
641,directed,TRUE
641,latitude,50.5
641,location,"Vogelsberg, Hoherodskopf, Hessen (Germany)"
641,longitude,9.2
641,type,space
642,date,1995-07-04
642,directed,TRUE
642,latitude,50.5
642,location,"Vogelsberg, Hoherodskopf, Hessen (Germany)"
642,longitude,9.2
642,type,time
643,date,1995-07-12
643,directed,TRUE
643,latitude,50.18333
643,location,"Kilianstätten, Hessen (Germany)"
643,longitude,8.833333
643,type,space
644,date,1995-07-12
644,directed,TRUE
644,latitude,50.18333
644,location,"Kilianstätten, Hessen (Germany)"
644,longitude,8.833333
644,type,time
645,date,1995-07-12
645,directed,TRUE
645,latitude,50.26667
645,location,"Taunus, Dorfweil, Hessen (Germany)"
645,longitude,8.45
645,type,space
646,date,1995-07-12
646,directed,TRUE
646,latitude,50.26667
646,location,"Taunus, Dorfweil, Hessen (Germany)"
646,longitude,8.45
646,type,time
647,date,1995-07-12
647,directed,TRUE
647,latitude,50.28333
647,location,"Taunus, Hunoldstal, Hessen (Germany)"
647,longitude,8.45
647,type,space
648,date,1995-07-12
648,directed,TRUE
648,latitude,50.28333
648,location,"Taunus, Hunoldstal, Hessen (Germany)"
648,longitude,8.45
648,type,time
649,date,1995-07-12
649,directed,TRUE
649,latitude,50.35
649,location,"Taunus, Usingen, Hessen (Germany)"
649,longitude,8.566667
649,type,space
650,date,1995-07-12
650,directed,TRUE
650,latitude,50.35
650,location,"Taunus, Usingen, Hessen (Germany)"
650,longitude,8.566667
650,type,time
651,date,1995-07-23
651,directed,TRUE
651,latitude,45.78333
651,location,"Mt. Altissimo di Nago, Trentino (Italy)"
651,longitude,10.9
651,type,space
652,date,1995-07-23
652,directed,TRUE
652,latitude,45.78333
652,location,"Mt. Altissimo di Nago, Trentino (Italy)"
652,longitude,10.9
652,type,time
653,date,1995-07-24
653,directed,TRUE
653,latitude,45.81667
653,location,"Paso del Maniva, Dosso Alto, Lombardei (Italy)"
653,longitude,10.4
653,type,space
654,date,1995-07-24
654,directed,TRUE
654,latitude,45.81667
654,location,"Paso del Maniva, Dosso Alto, Lombardei (Italy)"
654,longitude,10.4
654,type,time
655,date,1995-07-25
655,directed,TRUE
655,latitude,45.83333
655,location,"Val di Egro, Mt. Tremalzo I, Trentino (Italy)"
655,longitude,10.666667
655,type,space
656,date,1995-07-25
656,directed,TRUE
656,latitude,45.83333
656,location,"Val di Egro, Mt. Tremalzo I, Trentino (Italy)"
656,longitude,10.666667
656,type,time
657,date,1995-07-25
657,directed,TRUE
657,latitude,45.85
657,location,"Val di Egro, Mt. Tremalzo II, Trentino (Italy)"
657,longitude,10.666667
657,type,space
658,date,1995-07-25
658,directed,TRUE
658,latitude,45.85
658,location,"Val di Egro, Mt. Tremalzo II, Trentino (Italy)"
658,longitude,10.666667
658,type,time
659,date,1995-07-26
659,directed,TRUE
659,latitude,46.25
659,location,"Paso del Tonale, Trentino (Italy)"
659,longitude,10.55
659,type,space
660,date,1995-07-26
660,directed,TRUE
660,latitude,46.25
660,location,"Paso del Tonale, Trentino (Italy)"
660,longitude,10.55
660,type,time
661,date,1995-07-26
661,directed,TRUE
661,latitude,46.3
661,location,"Val Vermiglio, Pellizano, Trentino (Italy)"
661,longitude,10.75
661,type,space
662,date,1995-07-26
662,directed,TRUE
662,latitude,46.3
662,location,"Val Vermiglio, Pellizano, Trentino (Italy)"
662,longitude,10.75
662,type,time
663,date,1995-07-26
663,directed,TRUE
663,latitude,46.4
663,location,"Paso di Gavia, Pezzo, Lombardei (Italy)"
663,longitude,10.483333
663,type,space
664,date,1995-07-26
664,directed,TRUE
664,latitude,46.4
664,location,"Paso di Gavia, Pezzo, Lombardei (Italy)"
664,longitude,10.483333
664,type,time
665,date,1995-07-27
665,directed,TRUE
665,latitude,45.83333
665,location,"Val di Egro, Mt. Tremalzo I, Trentino (Italy)"
665,longitude,10.666667
665,type,space
666,date,1995-07-27
666,directed,TRUE
666,latitude,45.83333
666,location,"Val di Egro, Mt. Tremalzo I, Trentino (Italy)"
666,longitude,10.666667
666,type,time
667,date,1995-07-27
667,directed,TRUE
667,latitude,45.85
667,location,"Val di Egro, Mt. Tremalzo II, Trentino (Italy)"
667,longitude,10.666667
667,type,space
668,date,1995-07-27
668,directed,TRUE
668,latitude,45.85
668,location,"Val di Egro, Mt. Tremalzo II, Trentino (Italy)"
668,longitude,10.666667
668,type,time
669,date,1995-07-29
669,directed,TRUE
669,latitude,46.86667
669,location,"Ötztal, Vent/ Gample, Tirol (Austria)"
669,longitude,10.916667
669,type,space
670,date,1995-07-29
670,directed,TRUE
670,latitude,46.86667
670,location,"Ötztal, Vent/ Gample, Tirol (Austria)"
670,longitude,10.916667
670,type,time
671,date,1995-07-29
671,directed,TRUE
671,latitude,46.86667
671,location,"Ötztal, Obergurgl, Tirol (Austria)"
671,longitude,11.016667
671,type,space
672,date,1995-07-29
672,directed,TRUE
672,latitude,46.86667
672,location,"Ötztal, Obergurgl, Tirol (Austria)"
672,longitude,11.016667
672,type,time
673,date,1995-09-10
673,directed,TRUE
673,latitude,46.46667
673,location,"Nufenenpaß, Paßhöhe I, Wallis (Switzerland)"
673,longitude,8.4
673,type,space
674,date,1995-09-10
674,directed,TRUE
674,latitude,46.46667
674,location,"Nufenenpaß, Paßhöhe I, Wallis (Switzerland)"
674,longitude,8.4
674,type,time
675,date,1995-09-10
675,directed,TRUE
675,latitude,46.48333
675,location,"Nufenenpaß, Aegtnental, Wallis (Switzerland)"
675,longitude,8.333333
675,type,space
676,date,1995-09-10
676,directed,TRUE
676,latitude,46.48333
676,location,"Nufenenpaß, Aegtnental, Wallis (Switzerland)"
676,longitude,8.333333
676,type,time
677,date,1995-09-10
677,directed,TRUE
677,latitude,46.56667
677,location,"Grimselpaß, Grimselsee, Wallis (Switzerland)"
677,longitude,8.316667
677,type,space
678,date,1995-09-10
678,directed,TRUE
678,latitude,46.56667
678,location,"Grimselpaß, Grimselsee, Wallis (Switzerland)"
678,longitude,8.316667
678,type,time
679,date,1995-09-11
679,directed,TRUE
679,latitude,46.46667
679,location,"Nufenenpaß, Val de Bedretto I, Tessin (Switzerland)"
679,longitude,8.416667
679,type,space
680,date,1995-09-11
680,directed,TRUE
680,latitude,46.46667
680,location,"Nufenenpaß, Val de Bedretto I, Tessin (Switzerland)"
680,longitude,8.416667
680,type,time
681,date,1995-09-11
681,directed,TRUE
681,latitude,46.48333
681,location,"Nufenenpaß, Val de Bedretto II, Tessin (Switzerland)"
681,longitude,8.466667
681,type,space
682,date,1995-09-11
682,directed,TRUE
682,latitude,46.48333
682,location,"Nufenenpaß, Val de Bedretto II, Tessin (Switzerland)"
682,longitude,8.466667
682,type,time
683,date,1995-09-11
683,directed,TRUE
683,latitude,46.5
683,location,"Obergoms, Obergesteln, Wallis (Switzerland)"
683,longitude,8.316667
683,type,space
684,date,1995-09-11
684,directed,TRUE
684,latitude,46.5
684,location,"Obergoms, Obergesteln, Wallis (Switzerland)"
684,longitude,8.316667
684,type,time
685,date,1995-09-12
685,directed,TRUE
685,latitude,46.5
685,location,"Obergoms, Obergesteln, Wallis (Switzerland)"
685,longitude,8.316667
685,type,space
686,date,1995-09-12
686,directed,TRUE
686,latitude,46.5
686,location,"Obergoms, Obergesteln, Wallis (Switzerland)"
686,longitude,8.316667
686,type,time
687,date,1995-09-13
687,directed,TRUE
687,latitude,46.5
687,location,"Obergoms, Obergesteln, Wallis (Switzerland)"
687,longitude,8.316667
687,type,space
688,date,1995-09-13
688,directed,TRUE
688,latitude,46.5
688,location,"Obergoms, Obergesteln, Wallis (Switzerland)"
688,longitude,8.316667
688,type,time
689,date,1995-09-14
689,directed,TRUE
689,latitude,47.23333
689,location,"Obertauern I, Salzburg (Austria)"
